id,file,procedure,header,tags
e2b46853,segment_edges_deep_learning.hdev,main,This example demonstrates the inference of the deep learning edge extractor on low contrast and high noise images.,"hdev,halcon-25.05.0.0,file-v1.2"
44521100,segment_edges_deep_learning_with_retraining.hdev,main,This example demonstrates how the deep learning edge extraction model can be retrained to extract application specific edges.,"hdev,halcon-25.05.0.0,file-v1.2"
00665a96,segment_pill_defects_deep_learning_1_preprocess.hdev,main,"This example is part of a series of examples, which summarizes the workflow for DL segmentation. It uses the MVTec pill dataset. The four parts are: 1. Dataset preprocessing. 2. Training of the model....","hdev,halcon-25.05.0.0,file-v1.2"
8b4594fa,segment_pill_defects_deep_learning_2_train.hdev,main,"This example is part of a series of examples, which summarizes the workflow for DL segmentation. It uses the MVTec pill dataset. The four parts are: 1. Dataset preprocessing. 2. Training of the model....","hdev,halcon-25.05.0.0,file-v1.2"
6c5289c5,segment_pill_defects_deep_learning_3_evaluate.hdev,main,"This example is part of a series of examples, which summarizes the workflow for DL segmentation. It uses the MVTec pill dataset. The four parts are: 1. Dataset preprocessing 2. Training of the model. ...","hdev,halcon-25.05.0.0,file-v1.2"
b294fbf3,segment_pill_defects_deep_learning_4_infer.hdev,main,"This example is part of a series of examples, which summarizes the workflow for DL segmentation. It uses the MVTec pill dataset. The four parts are: 1. Dataset preprocessing. 2. Training of the model....","hdev,halcon-25.05.0.0,file-v1.2"
9a058c7d,dev_clear_window.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
549cad94,dev_close_inspect_ctrl.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
bce143c0,dev_close_window.hdev,main,close all active graphics windows,"hdev,halcon-25.05.0.0,file-v1.2"
9b1f42f2,dev_display.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
187208f2,dev_disp_text.hdev,main,This example shows how to use dev_disp_text and demonstrates what effect the individual parameters have. Generate a neutral squared paper background for visualization purposes.,"hdev,halcon-25.05.0.0,file-v1.2"
0e0c4377,dev_error_var.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
9757f90b,dev_inspect_ctrl.hdev,main,Inspect tuples,"hdev,halcon-25.05.0.0,file-v1.2"
2da3f82d,dev_open_dialog.hdev,main,"******************************************************** This examples shows how to use the HDevelop operator dev_open_dialog, which opens modal dialogs. **********************************************...","hdev,halcon-25.05.0.0,file-v1.2"
c3507dd7,dev_open_file_selection_dialog.hdev,main,"********************************************************* This examples shows how to use the HDevelop operator dev_open_file_dialog, which opens a modal dialog to read or write files or a directory **...","hdev,halcon-25.05.0.0,file-v1.2"
1914d6c7,dev_open_tool.hdev,main,"********************************************************* This examples shows how to use the HDevelop operators dev_open_tool, dev_show_tool, dev_set_tool_geometry and dev_close_tool. ****************...","hdev,halcon-25.05.0.0,file-v1.2"
43f9882b,dev_open_window.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
5d702095,dev_set_check.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
10301e83,dev_set_part.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
a1522ba4,dev_set_window_extents.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
30c5d094,test_jit_speedup.hdev,main,"*********************************************************** Test speedups using the HDevelop integrated just-in-time (JIT) compiler Run the program and follow the instructions in the sources. First, y...","hdev,halcon-25.05.0.0,file-v1.2"
a10c3f32,fnew_line.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
3dd84475,fread_bytes.hdev,main,"Before starting this example, please execute the example program 'open_file.hdev' in order to create the file 'area.dat', which will be copied byte by byte.","hdev,halcon-25.05.0.0,file-v1.2"
b7f82283,fread_char.hdev,main,Note: Before starting this example execute the example program 'open_file.hdev' in order to create the file 'area.dat' to read.,"hdev,halcon-25.05.0.0,file-v1.2"
8fcadc86,fread_line.hdev,main,Note: Before starting this example execute the example program 'open_file.hdev' in order to create the file 'area.dat' to read.,"hdev,halcon-25.05.0.0,file-v1.2"
5532b897,fread_string.hdev,main,Note: Before starting this example execute the example program 'open_file.hdev' in order to create the file 'area.dat' to read.,"hdev,halcon-25.05.0.0,file-v1.2"
c6793898,open_file.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
4ad0871e,read_image_benchmark.hdev,main,This program measures the execution times of the operators read_image and read_object for images of different sizes and different file formats. Used images and file formats,"hdev,halcon-25.05.0.0,file-v1.2"
de6e2c5e,read_write_image_metadata.hdev,main,"This example demonstrates how to read and write metadata from/to image files. At the end of the example, remove the created tiff image.","hdev,halcon-25.05.0.0,file-v1.2"
cba82672,write_image.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
6d691b94,write_image_benchmark.hdev,main,This program measures the execution times of the operators write_image and write_object for images of different sizes and different file formats. Used images and file formats.,"hdev,halcon-25.05.0.0,file-v1.2"
4fa0e840,file_exists.hdev,main,Check the existence of a file.,"hdev,halcon-25.05.0.0,file-v1.2"
dc98453f,list_files.hdev,main,Find all files in the HDevelop example directory.,"hdev,halcon-25.05.0.0,file-v1.2"
60ab8379,make_and_remove_dir.hdev,main,"This example shows how to use make_dir and remove_dir in combination with other file operators First create a directory, subdirectories and files in the current working directory Attention: You need w...","hdev,halcon-25.05.0.0,file-v1.2"
cc74ce82,write_object.hdev,main,This example shows how to use write_object to write mixed HALCON object tuples to disk. Create mixed object tuple,"hdev,halcon-25.05.0.0,file-v1.2"
e272255f,read_region.hdev,main,"Note: Before you start this example, execute the example for 'write_region' to create the region ('region') to read.","hdev,halcon-25.05.0.0,file-v1.2"
eb0a36f4,write_region.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
4d47121d,serialize_handle.hdev,main,"This example shows how to use the operators - serialize_handle, deserialize_handle, - serialize_tuple, deserialize_tuple, - tuple_is_serializable, tuple_is_serializable_elem, - clear_handle","hdev,halcon-25.05.0.0,file-v1.2"
34fa87d8,dxf_input_output.hdev,main,"This example program shows how to use the operators write_contour_xld_dxf and read_contour_xld_dxf as well as the operators write_polygons_xld_dxf and read_polygon_xld_dxf First, edges are extracted f...","hdev,halcon-25.05.0.0,file-v1.2"
5be31419,abs_image.hdev,main,This example demonstrates how to calculate the absolute gray values of an image using the operator 'abs_image'. The absolute gray values are calculated of an image that results from the subtraction of...,"hdev,halcon-25.05.0.0,file-v1.2"
4c465750,add_image.hdev,main,This example demonstrates how to add two images with the operator 'add_image'.,"hdev,halcon-25.05.0.0,file-v1.2"
70b1e8d5,div_image.hdev,main,This example demonstrates how to divide two images using the operator 'div_image'.,"hdev,halcon-25.05.0.0,file-v1.2"
f0b106bf,max_image.hdev,main,"This example demonstrates how to calculate the maximum of two images, pixel by pixel, using the operator 'max_image'.","hdev,halcon-25.05.0.0,file-v1.2"
5ae72ac8,min_image.hdev,main,"This example demonstrates how to calculate the minimum of two images, pixel by pixel, using the operator 'min_image'.","hdev,halcon-25.05.0.0,file-v1.2"
7a528d67,mult_image.hdev,main,This example demonstrates how to multiply two images using the operator 'mult_image'.,"hdev,halcon-25.05.0.0,file-v1.2"
3643e5a7,sub_image.hdev,main,This example demonstrates how to subtract two images using the operator 'sub_image'.,"hdev,halcon-25.05.0.0,file-v1.2"
b908e56c,cfa_to_rgb.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
443af0c9,color_trans_lut.hdev,main,Compare the processing time difference between the color space transformation using trans_from/to_rgb with or without LUT initializations,"hdev,halcon-25.05.0.0,file-v1.2"
7cd1b45b,close_edges.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
c97168ec,close_edgeslength.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
14481c29,derivate_gauss.hdev,main,usage as smoothing filter,"hdev,halcon-25.05.0.0,file-v1.2"
2ef3b586,diff_of_gauss.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
f3c1a3e1,edges_color.hdev,main,This example program shows how to use edges_color and the differences between the output of edges_color and edges_image using an image in which some edges can only be extracted from a color image.,"hdev,halcon-25.05.0.0,file-v1.2"
0c7e3517,edges_color_sub_pix.hdev,main,This example program shows how to use edges_color_sub_pix and the differences between the output of edges_color_sub_pix and edges_sub_pix using an image in which some edges can only be extracted from ...,"hdev,halcon-25.05.0.0,file-v1.2"
a96fe13e,edges_image.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
e54ac92d,edges_sub_pix.hdev,main,This example shows how subpixel precise edges can be extracted from an image.,"hdev,halcon-25.05.0.0,file-v1.2"
eeed01ad,frei_amp.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
26a2dd3a,frei_dir.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
5480cefb,highpass_image.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
0c5cafa4,info_edges.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
88d79c5e,kirsch_amp.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
37f1fa9c,kirsch_dir.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
084d4de4,laplace.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
639857a5,laplace_of_gauss.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
